scan_layer,scan_ts,trigger,ticker_raw,ticker_normalized,scan_price,close_price,return_pct,band
LOTTERY_RAW,2026-09-09T04:00:33.374529+00:00,scheduler,BBTDR,BTDR,12.67,12.329999923706055,-2.683505,-10% to 0%
LOTTERY_RAW,2026-09-09T04:00:33.374529+00:00,scheduler,RRXRX,RXRX,3.44,3.2149999141693115,-6.5407,-10% to 0%
LOTTERY_RAW,2026-09-09T04:00:33.374529+00:00,scheduler,PPRME,PRME,3.56,3.4700000286102295,-2.528089,-10% to 0%
LOTTERY_RAW,2026-09-09T04:00:33.374529+00:00,scheduler,LLCID,LCID,4.63,4.269999980926514,-7.775378,-10% to 0%
LOTTERY_RAW,2026-09-09T04:00:33.374529+00:00,scheduler,BBRNX,BRNX,2.3,2.630000114440918,14.347831,10% to <20%
LOTTERY_RAW,2026-09-09T04:00:33.374529+00:00,scheduler,XXRX,XRX,3.2,3.140000104904175,-1.874997,-10% to 0%
LOTTERY_RAW,2026-09-09T04:00:33.374529+00:00,scheduler,SSERV,SERV,4.9,4.65500020980835,-4.999996,-10% to 0%
LOTTERY_RAW,2026-09-09T04:00:33.374529+00:00,scheduler,AAI,AI,10.51,10.380000114440918,-1.236916,-10% to 0%
LOTTERY_RAW,2026-09-09T04:00:33.374529+00:00,scheduler,CCAPR,CAPR,9.06,8.640000343322754,-4.635758,-10% to 0%
LOTTERY_RAW,2026-09-09T04:00:33.374529+00:00,scheduler,NNTLA,NTLA,12.74,12.210000038146973,-4.160125,-10% to 0%
LOTTERY_RAW,2026-09-09T04:00:33.374529+00:00,scheduler,DDFSC,DFSC,1.55,1.5099999904632568,-2.580646,-10% to 0%
LOTTERY_RAW,2026-09-09T04:00:33.374529+00:00,scheduler,GGPRO,GPRO,1.46,1.4149999618530273,-3.082194,-10% to 0%
LOTTERY_RAW,2026-09-09T04:00:33.374529+00:00,scheduler,NNVD,NVD,3.74,3.809999942779541,1.871656,0% to <10%
LOTTERY_RAW,2026-09-09T04:00:33.374529+00:00,scheduler,PPLUG,PLUG,2.26,2.1700000762939453,-3.982298,-10% to 0%
LOTTERY_RAW,2026-09-09T04:00:33.374529+00:00,scheduler,NNU,NU,15.33,15.0,-2.152642,-10% to 0%
LOTTERY_RAW,2026-09-09T04:00:33.374529+00:00,scheduler,BBITO,BITO,10.54,10.510000228881836,-0.284628,-10% to 0%
LOTTERY_RAW,2026-09-09T04:00:33.374529+00:00,scheduler,PPCG,PCG,14.82,14.1899995803833,-4.251015,-10% to 0%
LOTTERY_RAW,2026-09-09T04:00:33.374529+00:00,scheduler,SSNXX,SSNXX,17.37,1.0,-94.242948,Below -20%
LOTTERY_RAW,2026-09-09T04:00:33.374529+00:00,scheduler,DDVLT,DVLT,0.21,0.20600000023841858,-1.904762,-10% to 0%
LOTTERY_RAW,2026-09-09T04:00:33.374529+00:00,scheduler,PPATH,PATH,14.01,13.569999694824219,-3.140616,-10% to 0%
LOTTERY_RAW,2026-09-09T04:00:33.374529+00:00,scheduler,AAAL,AAL,12.91,12.9399995803833,0.232375,0% to <10%
LOTTERY_RAW,2026-09-09T04:00:33.374529+00:00,scheduler,GGRAB,GRAB,3.25,3.0399999618530273,-6.46154,-10% to 0%
LOTTERY_RAW,2026-09-09T04:00:33.374529+00:00,scheduler,MMARA,MARA,11.83,11.920000076293945,0.760778,0% to <10%
LOTTERY_RAW,2026-09-09T04:00:33.374529+00:00,scheduler,FF,FF,14.0,5.369999885559082,-61.642858,Below -20%
LOTTERY_RAW,2026-09-09T04:00:33.374529+00:00,scheduler,BBTBT,BTBT,1.7,1.659999966621399,-2.352943,-10% to 0%
LOTTERY_RAW,2026-09-09T04:00:33.374529+00:00,scheduler,SSPDN,SPDN,8.55,8.600000381469727,0.5848,0% to <10%
LOTTERY_RAW,2026-09-09T04:00:33.374529+00:00,scheduler,RRIG,RIG,5.76,5.710000038146973,-0.868055,-10% to 0%
LOTTERY_RAW,2026-09-09T04:00:33.374529+00:00,scheduler,GGPUS,GPUS,0.19,0.2013999968767166,5.999998,0% to <10%
LOTTERY_RAW,2026-09-09T04:00:33.374529+00:00,scheduler,RRGTI,RGTI,15.81,15.239999771118164,-3.605315,-10% to 0%
LOTTERY_RAW,2026-09-09T04:00:33.374529+00:00,scheduler,CCIFR,CIFR,18.51,16.899999618530273,-8.698003,-10% to 0%
LOTTERY_RAW,2026-09-09T04:00:33.374529+00:00,scheduler,EETHA,ETHA,18.72,18.579999923706055,-0.747864,-10% to 0%
LOTTERY_RAW,2026-09-09T04:00:33.374529+00:00,scheduler,SSNDQ,SNDQ,11.77,11.399999618530273,-3.143589,-10% to 0%
LOTTERY_RAW,2026-09-09T04:00:33.374529+00:00,scheduler,AAGNC,AGNC,10.68,10.510000228881836,-1.591758,-10% to 0%
LOTTERY_RAW,2026-09-09T04:00:33.374529+00:00,scheduler,GCDT,GCDT,0.7039,0.6383000016212463,-9.319505,-10% to 0%
LOTTERY_RAW,2026-09-09T04:00:33.374529+00:00,scheduler,MOBX,MOBX,1.27,1.159999966621399,-8.66142,-10% to 0%
LOTTERY_RAW,2026-09-09T04:00:33.374529+00:00,scheduler,ATAI,ATAI,7.25,7.289999961853027,0.551724,0% to <10%
LOTTERY_RAW,2026-09-09T04:00:33.374529+00:00,scheduler,ARBE,ARBE,0.7403,0.7939000129699707,7.24031,0% to <10%
LOTTERY_RAW,2026-09-09T04:00:33.374529+00:00,scheduler,TWG,TWG,0.5198,0.5095000267028809,-1.981526,-10% to 0%
LOTTERY_RAW,2026-09-09T04:00:33.374529+00:00,scheduler,BNC,BNC,5.24,4.429999828338623,-15.458019,-20% to -10%
LOTTERY_RAW,2026-09-09T04:00:33.374529+00:00,scheduler,OLB,OLB,0.354,0.33500000834465027,-5.367229,-10% to 0%
LOTTERY_RAW,2026-09-09T04:00:33.374529+00:00,scheduler,TRUG,TRUG,0.4124,0.3977999985218048,-3.540253,-10% to 0%
LOTTERY_RAW,2026-09-09T04:00:33.374529+00:00,scheduler,BJDX,BJDX,1.02,1.0099999904632568,-0.980393,-10% to 0%
LOTTERY_RAW,2026-09-09T04:00:33.374529+00:00,scheduler,ATER,ATER,0.7082,0.7099999785423279,0.254162,0% to <10%
LOTTERY_RAW,2026-09-09T04:00:33.374529+00:00,scheduler,GGRNQ,GRNQ,18.8,13.229999542236328,-29.627662,Below -20%
LOTTERY_RAW,2026-09-09T04:00:33.374529+00:00,scheduler,BBFJL,BFJL,18.54,18.538999557495117,-0.005396,-10% to 0%
LOTTERY_RAW,2026-09-09T04:00:33.374529+00:00,scheduler,RREGS,REGS,11.5,11.449999809265137,-0.434784,-10% to 0%
LOTTERY_RAW,2026-09-09T04:00:33.374529+00:00,scheduler,BBIDG,BIDG,6.91,6.849999904632568,-0.868308,-10% to 0%
LOTTERY_RAW,2026-09-09T04:00:33.374529+00:00,scheduler,GGSIW,GSIW,14.25,14.399999618530273,1.052629,0% to <10%
LOTTERY_RAW,2026-09-09T04:00:33.374529+00:00,scheduler,CCURX,CCURX,5.04,14.808699607849121,193.823405,30% and higher
LOTTERY_RAW,2026-09-09T04:00:33.374529+00:00,scheduler,NUR,NUR,2.09,1.5499999523162842,-25.837323,Below -20%
LOTTERY_RAW,2026-09-09T04:00:33.374529+00:00,scheduler,ETS,ETS,1.09,1.2899999618530273,18.34862,10% to <20%
LOTTERY_RAW,2026-09-09T04:00:33.374529+00:00,scheduler,WDH,WDH,1.04,1.0199999809265137,-1.923079,-10% to 0%
LOTTERY_RAW,2026-09-09T04:00:33.374529+00:00,scheduler,GRNQ,GRNQ,9.84,13.229999542236328,34.451215,30% and higher
LOTTERY_RAW,2026-09-09T04:00:33.374529+00:00,scheduler,ISPC,ISPC,1.6,1.5499999523162842,-3.125003,-10% to 0%
LOTTERY_RAW,2026-09-09T04:00:33.374529+00:00,scheduler,BFJL,BFJL,18.539,18.538999557495117,-2e-06,-10% to 0%
LOTTERY_RAW,2026-09-09T04:00:33.374529+00:00,scheduler,REGS,REGS,11.5,11.449999809265137,-0.434784,-10% to 0%
LOTTERY_RAW,2026-09-09T04:00:33.374529+00:00,scheduler,HCWB,HCWB,2.57,2.4600000381469727,-4.280154,-10% to 0%
LOTTERY_RAW,2026-09-09T04:00:33.374529+00:00,scheduler,BIDG,BIDG,7.21,6.849999904632568,-4.993067,-10% to 0%
LOTTERY_RAW,2026-09-09T04:00:33.374529+00:00,scheduler,GMEX,GMEX,0.6339,0.5710999965667725,-9.906926,-10% to 0%
LOTTERY_RAW,2026-09-09T04:00:33.374529+00:00,scheduler,CURX,CURX,4.42,4.199999809265137,-4.97738,-10% to 0%
LOTTERY_RAW,2026-09-09T04:00:33.374529+00:00,scheduler,MMESH,MESH,10.1,10.098199844360352,-0.017823,-10% to 0%
LOTTERY_RAW,2026-09-09T04:00:33.374529+00:00,scheduler,DDMAA,DMAA,10.79,10.800000190734863,0.09268,0% to <10%
LOTTERY_RAW,2026-09-09T04:00:33.374529+00:00,scheduler,SSMZ,SMZ,11.19,11.87030029296875,6.079538,0% to <10%
LOTTERY_RAW,2026-09-09T04:00:33.374529+00:00,scheduler,BBNR,BNR,10.71,11.989999771118164,11.951445,10% to <20%
LOTTERY_RAW,2026-09-09T04:00:33.374529+00:00,scheduler,HHERZ,HERZ,15.83,16.229999542236328,2.526845,0% to <10%
LOTTERY_RAW,2026-09-09T04:00:33.374529+00:00,scheduler,CCYCN,CYCN,3.36,23.939998626708984,612.499959,30% and higher
LOTTERY_RAW,2026-09-09T04:00:33.374529+00:00,scheduler,DDXR,DXR,10.46,10.850000381469727,3.728493,0% to <10%
LOTTERY_RAW,2026-09-09T04:00:33.374529+00:00,scheduler,MMUG,MUG,16.6,17.49020004272461,5.362651,0% to <10%
LOTTERY_RAW,2026-09-09T04:00:33.374529+00:00,scheduler,MMXC,MXC,11.04,10.739999771118164,-2.717393,-10% to 0%
LOTTERY_RAW,2026-09-09T04:00:33.374529+00:00,scheduler,RRACC,RACC,11.54,11.600000381469727,0.519934,0% to <10%
LOTTERY_RAW,2026-09-09T04:00:33.374529+00:00,scheduler,KKJD,KJD,15.81,14.977499961853027,-5.265655,-10% to 0%
LOTTERY_RAW,2026-09-09T04:00:33.374529+00:00,scheduler,MESH,MESH,10.04,10.098199844360352,0.57968,0% to <10%
LOTTERY_RAW,2026-09-09T04:00:33.374529+00:00,scheduler,DMAA,DMAA,10.92,10.800000190734863,-1.098899,-10% to 0%
LOTTERY_RAW,2026-09-09T04:00:33.374529+00:00,scheduler,SMZ,SMZ,11.2,11.87030029296875,5.984824,0% to <10%
LOTTERY_RAW,2026-09-09T04:00:33.374529+00:00,scheduler,QUA,QUA,14.68,13.76990032196045,-6.199589,-10% to 0%
LOTTERY_RAW,2026-09-09T04:00:33.374529+00:00,scheduler,SST,SST,4.94,4.409999847412109,-10.728748,-20% to -10%
LOTTERY_RAW,2026-09-09T04:00:33.374529+00:00,scheduler,WYHG,WYHG,5.16,4.980000019073486,-3.488372,-10% to 0%
LOTTERY_RAW,2026-09-09T04:00:33.374529+00:00,scheduler,HERZ,HERZ,16.255,16.229999542236328,-0.153802,-10% to 0%
LOTTERY_RAW,2026-09-09T04:00:33.374529+00:00,scheduler,DXR,DXR,10.19,10.850000381469727,6.476942,0% to <10%
LOTTERY_RAW,2026-09-09T04:00:33.374529+00:00,scheduler,TDOT,TDOT,14.9,13.484600067138672,-9.499328,-10% to 0%
LOTTERY_RAW,2026-09-09T04:00:33.374529+00:00,scheduler,MUG,MUG,17.74,17.49020004272461,-1.408117,-10% to 0%
LOTTERY_RAW,2026-09-09T04:00:33.374529+00:00,scheduler,MXC,MXC,8.64,10.739999771118164,24.305553,20% to <30%
LOTTERY_RAW,2026-09-09T04:00:33.374529+00:00,scheduler,RACC,RACC,11.93,11.600000381469727,-2.766133,-10% to 0%
LOTTERY_RAW,2026-09-09T04:00:33.374529+00:00,scheduler,KJD,KJD,16.8,14.977499961853027,-10.848215,-20% to -10%
LOTTERY_RAW,2026-09-09T04:00:33.374529+00:00,scheduler,OBX,OBX,18.73,18.68000030517578,-0.26695,-10% to 0%
LOTTERY_RAW,2026-09-09T04:00:33.374529+00:00,scheduler,ZZCMD,ZCMD,0.85,0.8809000253677368,3.635297,0% to <10%
LOTTERY_RAW,2026-09-09T04:00:33.374529+00:00,scheduler,MMRLN,MRLN,3.39,3.140000104904175,-7.374628,-10% to 0%
LOTTERY_RAW,2026-09-09T04:00:33.374529+00:00,scheduler,FFGI,FGI,7.55,7.730000019073486,2.384106,0% to <10%
LOTTERY_RAW,2026-09-09T04:00:33.374529+00:00,scheduler,BBXBL,BXBL,4.37,4.360000133514404,-0.22883,-10% to 0%
LOTTERY_RAW,2026-09-09T04:00:33.374529+00:00,scheduler,KKPTI,KPTI,1.72,1.690000057220459,-1.744183,-10% to 0%
LOTTERY_RAW,2026-09-09T04:00:33.374529+00:00,scheduler,FFRMM,FRMM,4.85,4.619999885559082,-4.74227,-10% to 0%
LOTTERY_RAW,2026-09-09T04:00:33.374529+00:00,scheduler,AAKAN,AKAN,3.28,3.25,-0.914634,-10% to 0%
LOTTERY_RAW,2026-09-09T04:00:33.374529+00:00,scheduler,PPLCE,PLCE,2.79,2.5399999618530273,-8.960575,-10% to 0%
LOTTERY_RAW,2026-09-09T04:00:33.374529+00:00,scheduler,HHQ,HQ,16.14,16.06999969482422,-0.433707,-10% to 0%
LOTTERY_RAW,2026-09-09T04:00:33.374529+00:00,scheduler,HHWH,HWH,1.8,1.8600000143051147,3.333334,0% to <10%
LOTTERY_RAW,2026-09-09T04:00:33.374529+00:00,scheduler,HHPK,HPK,8.15,8.210000038146973,0.736197,0% to <10%
LOTTERY_RAW,2026-09-09T04:00:33.374529+00:00,scheduler,LLENZ,LENZ,5.33,4.909999847412109,-7.879928,-10% to 0%
LOTTERY_RAW,2026-09-09T04:00:33.374529+00:00,scheduler,BBETR,BETR,13.6,13.460000038146973,-1.029411,-10% to 0%
LOTTERY_RAW,2026-09-09T04:00:33.374529+00:00,scheduler,GGRPN,GRPN,18.95,18.299999237060547,-3.430083,-10% to 0%
LOTTERY_RAW,2026-09-09T04:00:33.374529+00:00,scheduler,PPROK,PROK,1.99,1.850000023841858,-7.035175,-10% to 0%
LOTTERY_RAW,2026-09-09T04:00:33.374529+00:00,scheduler,SSVRA,SVRA,5.53,5.414999961853027,-2.079567,-10% to 0%
LOTTERY_RAW,2026-09-09T04:00:33.374529+00:00,scheduler,VVELO,VELO,11.96,10.90999984741211,-8.779265,-10% to 0%
LOTTERY_RAW,2026-09-09T04:00:33.374529+00:00,scheduler,SSHOE,SHOE,13.38,12.930000305175781,-3.363226,-10% to 0%
LOTTERY_RAW,2026-09-09T04:00:33.374529+00:00,scheduler,JJACK,JACK,15.16,14.779999732971191,-2.506598,-10% to 0%
LOTTERY_RAW,2026-09-09T04:00:33.374529+00:00,scheduler,VVIVO,VIVO,4.07,4.150000095367432,1.965604,0% to <10%
LOTTERY_RAW,2026-09-09T04:00:33.374529+00:00,scheduler,OOFAL,OFAL,0.72,0.6873999834060669,-4.52778,-10% to 0%
LOTTERY_RAW,2026-09-09T04:00:33.374529+00:00,scheduler,SSPRY,SPRY,5.39,5.230000019073486,-2.96846,-10% to 0%
LOTTERY_RAW,2026-09-09T04:00:33.374529+00:00,scheduler,IIEP,IEP,6.91,6.829999923706055,-1.157744,-10% to 0%
LOTTERY_RAW,2026-09-09T04:00:33.374529+00:00,scheduler,BBOXL,BOXL,5.88,5.769999980926514,-1.870749,-10% to 0%
LOTTERY_RAW,2026-09-09T04:00:33.374529+00:00,scheduler,WWKHS,WKHS,3.1,3.0799999237060547,-0.645164,-10% to 0%
LOTTERY_RAW,2026-09-09T04:00:33.374529+00:00,scheduler,FFRGT,FRGT,1.02,0.9700000286102295,-4.901958,-10% to 0%
LOTTERY_RAW,2026-09-09T04:00:33.374529+00:00,scheduler,NOK,NOK,10.67,10.760000228881836,0.843489,0% to <10%
LOTTERY_RAW,2026-09-09T04:00:33.374529+00:00,scheduler,TSLL,TSLL,9.81,9.850000381469727,0.407751,0% to <10%
LOTTERY_RAW,2026-09-09T04:00:33.374529+00:00,scheduler,NVD,NVD,3.74,3.809999942779541,1.871656,0% to <10%
LOTTERY_RAW,2026-09-09T04:00:33.374529+00:00,scheduler,PLUG,PLUG,2.27,2.1700000762939453,-4.405283,-10% to 0%
LOTTERY_RAW,2026-09-09T04:00:33.374529+00:00,scheduler,NU,NU,15.35,15.0,-2.28013,-10% to 0%
LOTTERY_RAW,2026-09-09T04:00:33.374529+00:00,scheduler,BITO,BITO,10.57,10.510000228881836,-0.567642,-10% to 0%
LOTTERY_RAW,2026-09-09T04:00:33.374529+00:00,scheduler,PCG,PCG,14.28,14.1899995803833,-0.630255,-10% to 0%
LOTTERY_RAW,2026-09-09T04:00:33.374529+00:00,scheduler,DVLT,DVLT,0.2212,0.20600000023841858,-6.871609,-10% to 0%
LOTTERY_RAW,2026-09-09T04:00:33.374529+00:00,scheduler,PATH,PATH,14.01,13.569999694824219,-3.140616,-10% to 0%
LOTTERY_RAW,2026-09-09T04:00:33.374529+00:00,scheduler,AAL,AAL,12.96,12.9399995803833,-0.154324,-10% to 0%
LOTTERY_RAW,2026-09-09T04:00:33.374529+00:00,scheduler,MARA,MARA,11.85,11.920000076293945,0.590718,0% to <10%
LOTTERY_RAW,2026-09-09T04:00:33.374529+00:00,scheduler,F,F,14.02,13.449999809265137,-4.065622,-10% to 0%
LOTTERY_RAW,2026-09-09T04:00:33.374529+00:00,scheduler,BTBT,BTBT,1.7,1.659999966621399,-2.352943,-10% to 0%
LOTTERY_RAW,2026-09-09T04:00:33.374529+00:00,scheduler,SPDN,SPDN,8.55,8.600000381469727,0.5848,0% to <10%
LOTTERY_RAW,2026-09-09T04:00:33.374529+00:00,scheduler,RIG,RIG,5.82,5.710000038146973,-1.890034,-10% to 0%
LOTTERY_RAW,2026-09-09T04:00:33.374529+00:00,scheduler,KEEL,KEEL,3.76,3.7100000381469727,-1.329786,-10% to 0%
LOTTERY_RAW,2026-09-09T04:00:33.374529+00:00,scheduler,GPUS,GPUS,0.1924,0.2013999968767166,4.677753,0% to <10%
LOTTERY_RAW,2026-09-09T04:00:33.374529+00:00,scheduler,RGTI,RGTI,15.86,15.239999771118164,-3.909207,-10% to 0%
LOTTERY_RAW,2026-09-09T04:00:33.374529+00:00,scheduler,CIFR,CIFR,18.45,16.899999618530273,-8.401086,-10% to 0%
LOTTERY_RAW,2026-09-09T04:00:33.374529+00:00,scheduler,ETHA,ETHA,18.78,18.579999923706055,-1.064963,-10% to 0%
LOTTERY_RAW,2026-09-09T04:00:33.374529+00:00,scheduler,SNDQ,SNDQ,11.62,11.399999618530273,-1.893291,-10% to 0%
LOTTERY_RAW,2026-09-09T04:00:33.374529+00:00,scheduler,AGNC,AGNC,10.71,10.510000228881836,-1.867411,-10% to 0%
LOTTERY_RAW,2026-09-09T04:00:33.374529+00:00,scheduler,GSIW,GSIW,22.19,14.399999618530273,-35.105905,Below -20%
LOTTERY_RAW,2026-09-09T04:00:33.374529+00:00,scheduler,BNR,BNR,26.0,11.989999771118164,-53.884616,Below -20%
LOTTERY_RAW,2026-09-09T04:00:33.374529+00:00,scheduler,SNXX,SNXX,26.5,17.850000381469727,-32.641508,Below -20%
LOTTERY_RAW,2026-09-09T04:00:33.374529+00:00,scheduler,GPRO,GPRO,1.44,1.4149999618530273,-1.736114,-10% to 0%
LOTTERY_RAW,2026-09-09T04:00:33.374529+00:00,scheduler,INDP,INDP,1.84,2.0799999237060547,13.043474,10% to <20%
LOTTERY_RAW,2026-09-09T04:00:33.374529+00:00,scheduler,CYCN,CYCN,4.03,23.939998626708984,494.044631,30% and higher
PHARMA_SHOCK,2026-09-09T04:00:33.374529+00:00,scheduler,ABT,ABT,105.575,105.2300033569336,-0.326779,-10% to 0%
PHARMA_SHOCK,2026-09-09T04:00:33.374529+00:00,scheduler,VOR,VOR,25.04,23.235000610351562,-7.208464,-10% to 0%
PHARMA_SHOCK,2026-09-09T04:00:33.374529+00:00,scheduler,IDYA,IDYA,38.815,38.349998474121094,-1.197994,-10% to 0%
PHARMA_SHOCK,2026-09-09T04:00:33.374529+00:00,scheduler,CATX,CATX,3.125,2.990000009536743,-4.32,-10% to 0%
PHARMA_SHOCK,2026-09-09T04:00:33.374529+00:00,scheduler,PBYI,PBYI,9.4,9.050000190734863,-3.723402,-10% to 0%
PHARMA_SHOCK,2026-09-09T04:00:33.374529+00:00,scheduler,AZN,AZN,160.04,156.94000244140625,-1.937014,-10% to 0%
CORE,2026-09-09T12:01:05.194142+00:00,scheduler,LDOS,LDOS,129.24,128.13999938964844,-0.85113,-10% to 0%
CORE,2026-09-09T12:01:05.194142+00:00,scheduler,DELL,DELL,531.4,535.25,0.724501,0% to <10%
CORE,2026-09-09T12:01:05.194142+00:00,scheduler,ALMU,ALMU,13.27,13.300000190734863,0.226075,0% to <10%
CORE,2026-09-09T12:01:05.194142+00:00,scheduler,INBX,INBX,119.99,112.86000061035156,-5.942161,-10% to 0%
CORE,2026-09-09T12:01:05.194142+00:00,scheduler,PLAY,PLAY,8.94,8.1899995803833,-8.389266,-10% to 0%
CORE,2026-09-09T12:01:05.194142+00:00,scheduler,CRML,CRML,7.26,7.070000171661377,-2.617078,-10% to 0%
CORE,2026-09-09T12:01:05.194142+00:00,scheduler,LOVE,LOVE,16.0,16.030000686645508,0.187504,0% to <10%
CORE,2026-09-09T12:01:05.194142+00:00,scheduler,SHOE,SHOE,13.28,12.930000305175781,-2.63554,-10% to 0%
CORE,2026-09-09T12:01:05.194142+00:00,scheduler,GIII,GIII,27.61,27.540000915527344,-0.253528,-10% to 0%
CORE,2026-09-09T12:01:05.194142+00:00,scheduler,RH,RH,143.9,139.3699951171875,-3.148023,-10% to 0%
CORE,2026-09-09T12:01:05.194142+00:00,scheduler,PATH,PATH,14.0488,13.569999694824219,-3.408122,-10% to 0%
CORE,2026-09-09T12:01:05.194142+00:00,scheduler,SAIL,SAIL,17.1,17.579999923706055,2.807017,0% to <10%
CORE,2026-09-09T12:01:05.194142+00:00,scheduler,FCEL,FCEL,17.55,16.56999969482422,-5.584047,-10% to 0%
CORE,2026-09-09T12:01:05.194142+00:00,scheduler,RR,RR,1.75,1.6699999570846558,-4.571431,-10% to 0%
CORE,2026-09-09T12:01:05.194142+00:00,scheduler,ASAN,ASAN,8.86,8.25,-6.884876,-10% to 0%
CORE,2026-09-09T12:01:05.194142+00:00,scheduler,OXM,OXM,31.39,30.649999618530273,-2.35744,-10% to 0%
CORE,2026-09-09T12:01:05.194142+00:00,scheduler,MMED,MMED,23.32,22.760000228881836,-2.401371,-10% to 0%
CORE,2026-09-09T12:01:05.194142+00:00,scheduler,CPB,CPB,21.675,21.8799991607666,0.945786,0% to <10%
CORE,2026-09-09T12:01:05.194142+00:00,scheduler,AI,AI,10.52,10.380000114440918,-1.330797,-10% to 0%
CORE,2026-09-09T12:01:05.194142+00:00,scheduler,CHPT,CHPT,9.4395,8.949999809265137,-5.185658,-10% to 0%
CORE,2026-09-09T12:01:05.194142+00:00,scheduler,BAH,BAH,72.0972,72.19999694824219,0.142581,0% to <10%
CORE,2026-09-09T12:01:05.194142+00:00,scheduler,FLWS,FLWS,3.76,3.490000009536743,-7.180851,-10% to 0%
CORE,2026-09-09T12:01:05.194142+00:00,scheduler,UPXI,UPXI,1.05,1.034999966621399,-1.428575,-10% to 0%
CORE,2026-09-09T12:01:05.194142+00:00,scheduler,ODD,ODD,16.46,16.479999542236328,0.121504,0% to <10%
STRATEGY,2026-09-09T12:01:05.194142+00:00,scheduler,AAEP,AEP,125.38,124.66999816894531,-0.56628,-10% to 0%
STRATEGY,2026-09-09T12:01:05.194142+00:00,scheduler,ADBE,ADBE,257.26,254.86000061035156,-0.932908,-10% to 0%
STRATEGY,2026-09-09T12:01:05.194142+00:00,scheduler,AEP,AEP,125.3752,124.66999816894531,-0.562473,-10% to 0%
STRATEGY,2026-09-09T12:01:05.194142+00:00,scheduler,AI,AI,10.52,10.380000114440918,-1.330797,-10% to 0%
STRATEGY,2026-09-09T12:01:05.194142+00:00,scheduler,ALMU,ALMU,13.27,13.300000190734863,0.226075,0% to <10%
STRATEGY,2026-09-09T12:01:05.194142+00:00,scheduler,ASAN,ASAN,8.86,8.25,-6.884876,-10% to 0%
STRATEGY,2026-09-09T12:01:05.194142+00:00,scheduler,BBBJP,BBJP,79.0,78.25,-0.949367,-10% to 0%
STRATEGY,2026-09-09T12:01:05.194142+00:00,scheduler,BBITU,BITU,13.92,13.550000190734863,-2.658045,-10% to 0%
STRATEGY,2026-09-09T12:01:05.194142+00:00,scheduler,BBITX,BITX,17.99,17.479999542236328,-2.834911,-10% to 0%
STRATEGY,2026-09-09T12:01:05.194142+00:00,scheduler,BBJP,BBJP,79.0,78.25,-0.949367,-10% to 0%
STRATEGY,2026-09-09T12:01:05.194142+00:00,scheduler,BBNC,BNC,5.17,4.429999828338623,-14.31335,-20% to -10%
STRATEGY,2026-09-09T12:01:05.194142+00:00,scheduler,BBNO,BNO,58.83,59.31999969482422,0.832908,0% to <10%
STRATEGY,2026-09-09T12:01:05.194142+00:00,scheduler,BITU,BITU,13.9205,13.550000190734863,-2.661541,-10% to 0%
STRATEGY,2026-09-09T12:01:05.194142+00:00,scheduler,BITX,BITX,17.9895,17.479999542236328,-2.83221,-10% to 0%
STRATEGY,2026-09-09T12:01:05.194142+00:00,scheduler,BNC,BNC,5.17,4.429999828338623,-14.31335,-20% to -10%
STRATEGY,2026-09-09T12:01:05.194142+00:00,scheduler,BNO,BNO,58.9,59.31999969482422,0.713072,0% to <10%
STRATEGY,2026-09-09T12:01:05.194142+00:00,scheduler,BRZE,BRZE,30.31,23.725000381469727,-21.725502,Below -20%
STRATEGY,2026-09-09T12:01:05.194142+00:00,scheduler,CAPR,CAPR,9.01,8.640000343322754,-4.106544,-10% to 0%
STRATEGY,2026-09-09T12:01:05.194142+00:00,scheduler,CASY,CASY,733.49,629.030029296875,-14.241499,-20% to -10%
STRATEGY,2026-09-09T12:01:05.194142+00:00,scheduler,CCOHH,COHH,6.21,6.489999771118164,4.508853,0% to <10%
STRATEGY,2026-09-09T12:01:05.194142+00:00,scheduler,CCOHX,COHX,24.83,26.1200008392334,5.195332,0% to <10%
STRATEGY,2026-09-09T12:01:05.194142+00:00,scheduler,CCRCG,CRCG,17.59,16.010000228881836,-8.982375,-10% to 0%
STRATEGY,2026-09-09T12:01:05.194142+00:00,scheduler,CHPT,CHPT,9.4395,8.949999809265137,-5.185658,-10% to 0%
STRATEGY,2026-09-09T12:01:05.194142+00:00,scheduler,CHWY,CHWY,23.27,20.75,-10.829394,-20% to -10%
STRATEGY,2026-09-09T12:01:05.194142+00:00,scheduler,CNM,CNM,44.06,41.599998474121094,-5.583299,-10% to 0%
STRATEGY,2026-09-09T12:01:05.194142+00:00,scheduler,COHH,COHH,6.22,6.489999771118164,4.340832,0% to <10%
STRATEGY,2026-09-09T12:01:05.194142+00:00,scheduler,COHX,COHX,24.89,26.1200008392334,4.941747,0% to <10%
STRATEGY,2026-09-09T12:01:05.194142+00:00,scheduler,COO,COO,67.69,63.47999954223633,-6.219531,-10% to 0%
STRATEGY,2026-09-09T12:01:05.194142+00:00,scheduler,CPB,CPB,21.675,21.8799991607666,0.945786,0% to <10%
STRATEGY,2026-09-09T12:01:05.194142+00:00,scheduler,CPRT,CPRT,32.6,32.029998779296875,-1.74847,-10% to 0%
STRATEGY,2026-09-09T12:01:05.194142+00:00,scheduler,CRCG,CRCG,17.59,16.010000228881836,-8.982375,-10% to 0%
STRATEGY,2026-09-09T12:01:05.194142+00:00,scheduler,CRML,CRML,7.26,7.070000171661377,-2.617078,-10% to 0%
